"Practice.Code","ICB.NAME","IMD","IMD_quintile"
"F84720","North East London",34.63704853,5
"F84724","North East London",30.47965254,4
"F84729","North East London",30.63874337,4
"F84730","North East London",28.6573059,4
"F84731","North East London",11.2971406,1
"F84733","North East London",33.85456023,5
"F84735","North East London",28.50214349,4
"F84739","North East London",25.50466313,4
"F84740","North East London",29.70735403,4
"F84741","North East London",28.11633919,4
"F84742","North East London",28.36934533,4
"F84747","North East London",17.56104256,2
"F84749","North East London",30.14852096,4
"F85002","North Central London",34.42875816,5
"F85004","North Central London",33.26813739,5
"F85007","North Central London",35.69703782,5
"F85008","North Central London",30.4933372,4
"F85010","North Central London",30.25287659,4
"F85013","North Central London",38.45923485,5
"F85014","North Central London",14.15166785,2
"F85016","North Central London",12.59618141,1
"F85017","North Central London",38.8623864,5
"F85019","North Central London",40.73923137,5
"F85020","North Central London",14.81047297,2
"F85023","North Central London",33.65411397,5
"F85025","North Central London",18.21297867,2
"F85028","North Central London",39.20556395,5
"F85029","North Central London",17.4304916,2
"F85030","North Central London",40.85766913,5
"F85031","North Central London",32.82696992,4
"F85032","North Central London",14.60424136,2
"F85033","North Central London",12.0305377,1
"F85034","North Central London",25.6618251,4
"F85035","North Central London",12.04280509,1
"F85039","North Central London",36.37470152,5
"F85043","North Central London",38.62486694,5
"F85044","North Central London",34.57374886,5
"F85046","North Central London",28.88646546,4
"F85052","North Central London",32.34680717,4
"F85058","North Central London",32.60716366,4
"F85060","North Central London",29.4696083,4
"F85061","North Central London",21.57577416,3
"F85063","North Central London",12.57225266,1
"F85064","North Central London",29.55778589,4
"F85065","North Central London",31.32124775,4
