"Practice.Code","prop65","IMD","Practice.Rurality"
"M83069",24.08702,12.78775017,"Urban"
"M83071",25.36016,18.68962745,"Urban"
"M83072",28.78354,14.25520698,"Urban"
"M83073",20.41508,23.16836121,"Urban"
"M83075",8.55211,37.78125942,"Urban"
"M83076",11.12802,39.05373173,"Urban"
"M83079",24.00828,18.42140685,"Urban"
"M83082",18.5347,38.63378006,"Urban"
"M83084",25.4284,19.26252519,"Urban"
"M83088",22.33675,19.67259692,"Urban"
"M83089",26.49991,15.28116223,"Urban"
"M83090",26.11883,31.564579,"Urban"
"M83093",26.15863,12.57082577,"Urban"
"M83094",19.43809,32.15644682,"Urban"
"M83096",26.30551,16.39813259,"Urban"
"M83097",21.78988,14.51900748,"Urban"
"M83100",24.79319,29.39383562,"Urban"
"M83102",14.48327,44.51343457,"Urban"
"M83103",27.39816,15.90383353,"Urban"
"M83107",19.57926,21.71807081,"Urban"
"M83108",24.20694,16.71576081,"Urban"
"M83109",21.69734,19.89346112,"Urban"
"M83110",17.62725,21.2573244,"Urban"
"M83111",21.47239,23.98729061,"Urban"
"M83113",15.14382,25.79189501,"Urban"
"M83117",18.06495,22.36056066,"Urban"
"M83123",15.39506,32.4645552,"Urban"
"M83126",19.09731,32.22143533,"Urban"
"M83127",8.8862,46.32963224,"Urban"
"M83129",18.13779,17.66531928,"Urban"
"M83130",23.69124,20.95369186,"Urban"
"M83132",23.70203,9.313603427,"Urban"
"M83138",22.86129,16.72949056,"Urban"
"M83139",19.90252,26.56628216,"Urban"
"M83140",21.77226,19.64055685,"Urban"
"M83141",23.63948,13.55850337,"Urban"
"M83143",15.06084,33.21594088,"Urban"
"M83146",15.49826,46.27828181,"Urban"
"M83601",31.94305,13.35713822,"Urban"
"M83608",23.80584,16.57822451,"Urban"
"M83616",19.04048,21.97309143,"Urban"
"M83617",23.36635,13.93897741,"Urban"
"M83619",18.08318,27.49655045,"Urban"
"M83624",19.75986,37.73118322,"Urban"
"M83625",15.78081,41.0538929,"Urban"
"M83627",10.78771,43.19076575,"Urban"
"M83632",21.49272,14.38265548,"Urban"
"M83650",12.30987,33.78121907,"Urban"
"M83661",14.57452,35.1567005,"Urban"
"M83668",20.22651,11.40639172,"Urban"
"M83680",19.64827,14.71804693,"Urban"
"M83681",9.32938,28.11077115,"Urban"
"M83682",15.44591,40.6275259,"Urban"
"M83693",11.5911,22.4394107,"Urban"
"M83697",15.96958,29.98535298,"Urban"
"M83698",23.48485,17.1239592,"Urban"
"M83701",22.29591,22.84702745,"Urban"
"M83703",19.40976,18.482175,"Urban"
"M83709",20.70671,16.42295124,"Urban"
"M83711",26.18675,13.67257384,"Urban"
"M83713",21.76773,35.01991682,"Urban"
"M83718",15.02335,29.14773466,"Urban"
"M83719",18.71842,17.09423687,"Urban"
"M83723",15.60376,31.02482206,"Urban"
"M83725",12.54732,42.16408053,"Urban"
"M83738",23.91072,18.31233299,"Urban"
"M84001",21.46526,24.54869116,"Urban"
"M84003",19.82295,26.77252964,"Urban"
"M84004",19.67684,13.42997852,"Urban"
"M84005",17.47053,29.19667517,"Urban"
"M84010",18.57441,13.50579692,"Urban"
"M84011",21.98525,24.42666265,"Urban"
"M84012",16.84306,21.95290795,"Urban"
"M84013",26.66995,7.300091566,"Urban"
"M84014",28.29107,10.72967919,"Urban"
"M84015",14.94025,15.94684037,"Urban"
"M84017",20.04056,11.78189137,"Urban"
"M84019",22.00446,21.6627957,"Urban"
"M84020",17.96083,14.26848565,"Urban"
"M84021",23.66836,11.39016265,"Urban"
"M84022",18.76637,29.38268293,"Urban"
"M84023",14.35351,15.49040748,"Urban"
"M84028",20.68016,12.25416405,"Urban"
"M84029",21.43623,11.56543779,"Urban"
"M84032",12.04611,15.91031495,"Urban"
"M84034",18.01653,13.84716093,"Urban"
"M84035",15.59578,16.76325201,"Urban"
"M84036",23.07642,7.269758301,"Urban"
"M84037",21.97489,10.86719656,"Urban"
"M84040",17.89773,13.84432127,"Urban"
"M84041",17.44457,26.810891,"Urban"
"M84042",23.97891,14.46188585,"Urban"
"M84043",22.16979,11.33816364,"Urban"
"M84050",13.36138,15.93929397,"Urban"
"M84051",15.30455,23.73058991,"Urban"
"M84055",25.71681,26.091531,"Urban"
"M84059",17.03501,15.78212411,"Urban"
"M84061",30.06781,14.21070505,"Urban"
"M84063",15.91731,10.88159504,"Urban"
"M84064",15.71751,11.38349122,"Urban"
"M84065",12.79315,17.13925861,"Urban"
"M84067",19.33058,14.84549595,"Urban"
"M84070",10.31648,7.984289203,"Urban"
"M84609",15.72563,22.56766625,"Urban"
"M84612",15.45628,22.32688618,"Urban"
"M84615",16.28093,25.52417982,"Urban"
"M84618",21.60129,21.85253563,"Urban"
"M84621",13.24285,30.39419179,"Urban"
"M84627",26.5051,25.51648348,"Urban"
"M85001",13.77145,50.95121242,"Urban"
"M85002",8.66237,38.74030695,"Urban"
"M85005",7.74535,47.39263169,"Urban"
"M85006",13.95673,40.33574265,"Urban"
"M85007",15.21843,37.69619837,"Urban"
"M85008",15.75695,50.05247626,"Urban"
"M85009",15.82938,36.51694566,"Urban"
"M85011",18.36407,36.44976124,"Urban"
"M85013",15.43624,51.37860973,"Urban"
"M85014",12.89108,46.02748849,"Urban"
"M85016",16.23683,44.60734359,"Urban"
"M85018",19.96428,34.90230759,"Urban"
"M85019",15.16093,25.49850242,"Urban"
"M85020",7.30412,52.30598346,"Urban"
"M85021",8.27567,36.24989575,"Urban"
"M85023",14.07161,45.65618674,"Urban"
"M85024",8.24713,52.58441736,"Urban"
"M85025",5.54168,33.23535461,"Urban"
"M85026",25.58476,13.46909199,"Urban"
"M85027",18.44982,33.37956622,"Urban"
"M85028",17.54019,29.09483931,"Urban"
"M85029",21.33583,25.32006814,"Urban"
"M85030",15.75346,37.49213933,"Urban"
"M85031",17.72256,45.51460623,"Urban"
"M85033",19.44807,14.92578531,"Urban"
"M85034",6.68008,48.37775848,"Urban"
"M85035",12.31703,45.95260922,"Urban"
"M85037",20.62198,24.7401134,"Urban"
"M85041",4.50911,20.15955723,"Urban"
"M85042",16.14977,24.1697819,"Urban"
"M85043",17.68772,55.26819927,"Urban"
"M85046",22.65723,11.77347457,"Urban"
"M85047",18.50866,32.48486083,"Urban"
"M85048",20.40363,34.85529364,"Urban"
"M85053",8.99314,51.31819808,"Urban"
"M85055",10.00715,24.2178699,"Urban"
"M85056",16.54305,35.95541867,"Urban"
"M85058",10.9161,23.90964545,"Urban"
"M85060",17.83843,23.38003644,"Urban"
"M85061",10.60121,47.20940439,"Urban"
"M85062",18.81926,36.74617914,"Urban"
"M85063",15.82293,35.8480394,"Urban"
"M85065",19.19717,32.72458014,"Urban"
"M85066",14.60356,42.72908628,"Urban"
"M85069",8.72712,48.0096639,"Urban"
"M85070",11.31289,43.43182943,"Urban"
"M85071",19.59064,34.69808059,"Urban"
"M85074",18.14466,32.43634853,"Urban"
"M85076",17.15071,40.79082881,"Urban"
"M85077",22.32613,19.27411564,"Urban"
"M85078",9.68666,41.04777066,"Urban"
"M85079",13.71097,51.04793215,"Urban"
"M85081",16.18503,42.6600011,"Urban"
"M85082",8.60664,42.53214728,"Urban"
"M85084",10.10764,55.55044902,"Urban"
"M85086",14.30522,31.54075457,"Urban"
"M85087",13.18496,45.68139759,"Urban"
"M85088",9.76232,35.47525929,"Urban"
"M85094",8.83022,43.10176408,"Urban"
"M85097",15.15444,28.80712187,"Urban"
"M85098",9.0402,34.47269946,"Urban"
"M85105",14.21495,38.21275102,"Urban"
"M85107",9.09675,49.77972779,"Urban"
"M85108",8.09762,56.19942092,"Urban"
"M85110",8.44015,49.27885532,"Urban"
"M85113",15.26816,37.99069076,"Urban"
"M85115",20.08973,32.59397452,"Urban"
"M85116",9.51939,44.31229386,"Urban"
"M85117",17.79617,40.27099593,"Urban"
"M85118",19.79136,17.7561139,"Urban"
"M85123",7.8316,49.65800341,"Urban"
"M85124",8.56531,39.26902243,"Urban"
"M85128",11.13671,53.68769743,"Urban"
"M85134",17.75827,32.12515469,"Urban"
"M85136",10.58604,51.0932479,"Urban"
"M85139",6.58159,50.48957566,"Urban"
"M85141",21.41428,46.63025429,"Urban"
"M85142",21.74721,39.12191001,"Urban"
"M85143",16.80546,39.36116997,"Urban"
"M85145",14.59383,26.48946984,"Urban"
"M85146",6.72708,48.84192024,"Urban"
"M85149",8.26432,49.23075539,"Urban"
"M85153",9.36664,49.38278644,"Urban"
"M85154",8.15642,51.93622353,"Urban"
"M85155",14.53871,44.12344324,"Urban"
"M85156",11.44291,29.52519445,"Urban"
"M85158",19.73136,31.14211154,"Urban"
"M85164",8.92228,49.58279292,"Urban"
"M85167",4.90261,18.48437342,"Urban"
"M85170",9.91651,50.65960815,"Urban"
"M85171",15.44416,29.84109695,"Urban"
"M85172",15.38519,31.48321924,"Urban"
"M85174",8.60291,46.58739344,"Urban"
"M85175",26.94455,13.73092706,"Urban"
"M85176",10.03584,43.84565951,"Urban"
"M85177",14.20537,38.19208864,"Urban"
"M85178",9.68971,46.66039236,"Urban"
"M85179",18.90901,36.47489123,"Urban"
"M85600",12.08399,35.2045328,"Urban"
"M85624",14.21399,37.34388677,"Urban"
"M85634",9.47578,48.15948038,"Urban"
"M85642",12.03639,40.26212504,"Urban"
"M85669",6.2863,45.29953014,"Urban"
"M85670",5.7253,50.51711948,"Urban"
"M85671",12.57862,28.45389104,"Urban"
"M85676",8.13912,50.19489421,"Urban"
"M85679",8.24558,48.88424963,"Urban"
"M85680",5.13699,51.46031155,"Urban"
"M85684",4.95609,39.47813828,"Urban"
"M85686",9.45596,46.28188822,"Urban"
"M85693",15.08197,26.68534594,"Urban"
"M85694",13.78196,36.19347939,"Urban"
"M85697",9.85134,51.45646277,"Urban"
"M85699",7.7786,51.24504951,"Urban"
"M85701",6.35514,53.42810088,"Urban"
"M85706",9.8352,46.46707376,"Urban"
"M85711",7.9322,32.5674955,"Urban"
"M85713",7.73023,50.16175815,"Urban"
"M85715",7.68272,45.69973232,"Urban"
"M85716",7.76053,45.67910835,"Urban"
"M85717",11.55424,48.20520868,"Urban"
"M85721",4.39483,44.7608601,"Urban"
"M85722",6.45856,47.95713292,"Urban"
"M85730",9.64286,41.46521451,"Urban"
"M85732",7.93991,51.56869371,"Urban"
"M85733",11.47636,28.32016017,"Urban"
"M85735",5.85556,46.0815334,"Urban"
"M85736",9.17874,40.9039429,"Urban"
"M85739",5.96873,50.28491593,"Urban"
"M85746",9.77405,51.87581201,"Urban"
"M85749",8.45451,46.74586293,"Urban"
"M85756",10.72165,40.35419974,"Urban"
"M85757",6.1596,45.36696469,"Urban"
"M85766",7.14851,53.00536359,"Urban"
"M85770",18.67089,35.46590159,"Urban"
"M85774",6.77291,38.10866893,"Urban"
"M85778",1.50534,28.03313105,"Urban"
"M85779",13.95105,48.87991335,"Urban"
"M85781",6.3587,50.03319736,"Urban"
"M85782",5.63499,21.32166588,"Urban"
"M85783",5.31204,49.2488489,"Urban"
"M85792",24.13793,27.60817219,"Urban"
"M85794",7.47914,49.38287795,"Urban"
"M85797",4.71679,37.25794047,"Urban"
"M85803",3.8191,49.4805743,"Urban"
"M86001",12.38925,41.24131385,"Urban"
"M86002",14.93577,36.7646149,"Urban"
"M86003",14.96106,22.81307906,"Urban"
"M86004",9.10343,14.14302855,"Urban"
"M86005",13.1216,33.59654666,"Urban"
"M86006",16.57189,18.22684926,"Urban"
"M86007",24.37186,12.45619067,"Urban"
"M86008",15.13524,26.47326845,"Urban"
"M86009",5.13542,27.70260212,"Urban"
"M86010",15.27661,24.48179941,"Urban"
"M86012",9.24361,34.47184699,"Urban"
"M86014",15.44826,22.48145403,"Urban"
"M86015",16.53384,23.76615,"Urban"
"M86016",12.29764,38.3066803,"Urban"
"M86017",13.90885,24.19288487,"Urban"
"M86018",16.11037,21.00031699,"Urban"
"M86019",20.20495,20.73651856,"Urban"
"M86020",8.85033,50.58509233,"Urban"
"M86021",18.22172,21.70659091,"Urban"
"M86027",11.77587,16.14309715,"Urban"
"M86028",13.4552,36.73206332,"Urban"
"M86029",9.30754,17.29412668,"Urban"
"M86030",19.43423,14.27609523,"Urban"
"M86032",12.15772,27.50946403,"Urban"
"M86033",13.38112,37.88576412,"Urban"
"M86034",21.25604,22.16786288,"Urban"
"M86035",14.34046,40.73852556,"Urban"
"M86037",16.29779,17.37747692,"Urban"
"M86038",26.14402,19.14837319,"Urban"
"M86039",24.8325,12.49138006,"Urban"
"M86040",17.56881,20.5275717,"Urban"
"M86041",10.88822,27.71013057,"Urban"
"M86044",12.22142,26.06362631,"Urban"
"M86045",12.94273,34.1773457,"Urban"
"M86046",15.80386,21.14562165,"Urban"
"M86048",8.84062,31.72177985,"Urban"
"M86605",21.04905,21.75741463,"Urban"
"M86610",7.8601,25.85989515,"Urban"
"M86612",7.69231,36.94054996,"Urban"
"M86617",15.61848,31.24738327,"Urban"
"M86622",19.90491,13.55639716,"Urban"
"M86624",8.99815,33.09659895,"Urban"
"M86627",5.67003,35.4846735,"Urban"
"M86633",6.79934,37.89047926,"Urban"
"M86638",16.09917,22.99803993,"Urban"
"M87001",28.17712,14.79892327,"Urban"
"M87003",29.26617,10.83640594,"Urban"
"M87005",20.7072,19.27222919,"Urban"
"M87006",17.22949,33.6705984,"Urban"
"M87007",22.90063,22.11563362,"Urban"
"M87008",23.10287,17.85595818,"Urban"
"M87009",18.59468,27.00871626,"Urban"
"M87010",16.86356,35.05098014,"Urban"
"M87011",25.4906,15.85655814,"Urban"
"M87012",13.51801,41.09091265,"Urban"
"M87013",14.71418,31.89876489,"Urban"
"M87014",22.74139,13.67832774,"Urban"
"M87015",26.23442,21.09403736,"Urban"
"M87016",21.60529,23.36949584,"Urban"
"M87017",15.22345,42.68591959,"Urban"
"M87018",30.51872,16.53659435,"Urban"
"M87019",20.78006,29.00631072,"Urban"
"M87020",21.34288,17.33527985,"Urban"
"M87021",18.76837,30.94382404,"Urban"
"M87023",23.91304,16.40529781,"Urban"
"M87024",21.65476,26.14387475,"Urban"
"M87025",17.85439,40.73879569,"Urban"
"M87026",15.78661,36.45457046,"Urban"
"M87027",17.73486,27.86684681,"Urban"
"M87028",16.23409,32.86581489,"Urban"
"M87030",24.74347,27.78994706,"Urban"
"M87034",14.66116,27.06470296,"Urban"
"M87036",10.22667,42.59462,"Urban"
"M87037",23.87889,14.28017838,"Urban"
"M87041",20.08975,19.21228207,"Urban"
"M87601",12.49821,42.06084717,"Urban"
"M87602",21.67433,17.08157098,"Urban"
"M87605",10.97561,41.29668112,"Urban"
"M87612",18.15195,35.75470781,"Urban"
"M87617",8.62839,37.04921094,"Urban"
"M87618",18.52499,15.1404589,"Urban"
"M87620",11.47333,18.10646862,"Urban"
"M87621",15.75574,27.9036404,"Urban"
"M87623",11.81731,26.8582927,"Urban"
"M87628",7.23912,37.19791641,"Urban"
"M87638",22.73826,24.24079953,"Urban"
"M88001",14.08049,42.46739416,"Urban"
"M88002",11.89563,37.17732146,"Urban"
"M88003",20.87214,26.99532582,"Urban"
"M88004",16.09281,33.28313201,"Urban"
"M88007",19.61114,35.84966982,"Urban"
"M88008",18.78926,35.8517856,"Urban"
"M88009",13.39789,37.24243912,"Urban"
"M88010",15.31387,46.95782507,"Urban"
"M88013",16.78601,38.66720698,"Urban"
"M88014",13.96149,35.7606985,"Urban"
"M88015",15.06251,20.72523482,"Urban"
"M88016",16.91341,33.26620536,"Urban"
"M88018",14.38877,33.82832976,"Urban"
"M88019",12.5,33.02805311,"Urban"
"M88020",17.96512,26.57309914,"Urban"
"M88021",22.89253,18.13762234,"Urban"
"M88022",22.37548,36.13767077,"Urban"
"M88023",14.0979,42.35550347,"Urban"
"M88026",10.28019,33.14258697,"Urban"
"M88030",22.16039,32.33406635,"Urban"
"M88038",15.85941,39.47013433,"Urban"
"M88040",11.90667,37.75756008,"Urban"
"M88041",6.56551,41.27420897,"Urban"
"M88042",10.4605,26.84202303,"Urban"
"M88043",13.87398,27.57074106,"Urban"
"M88044",12.48674,41.56624063,"Urban"
"M88600",12.52331,38.51648786,"Urban"
"M88610",7.82644,38.48861485,"Urban"
"M88612",14.769,44.22928113,"Urban"
"M88616",12.86056,37.13130635,"Urban"
"M88618",13.22751,34.07233018,"Urban"
"M88619",14.33496,38.77521142,"Urban"
"M88620",11.07416,33.16312664,"Urban"
"M88625",11.5304,40.20703523,"Urban"
"M88626",12.69577,42.93012254,"Urban"
"M88628",13.41314,36.74766811,"Urban"
"M88630",12.9434,37.92428375,"Urban"
"M88633",11.26647,35.90147178,"Urban"
"M88635",16.48461,35.74773347,"Urban"
"M88639",9.59596,42.26871867,"Urban"
"M88640",13.74253,34.36137729,"Urban"
"M88643",12.94909,36.63917467,"Urban"
"M88645",13.93993,29.58763596,"Urban"
"M88646",13.17181,39.2990754,"Urban"
"M88647",8.37076,37.6422022,"Urban"
"M89001",23.53613,24.2590998,"Urban"
"M89003",22.88552,12.059103,"Urban"
"M89005",22.24738,12.94409761,"Urban"
"M89007",16.42766,18.88210736,"Urban"
"M89008",15.94887,46.62157348,"Urban"
"M89009",17.36242,27.34267218,"Urban"
"M89010",25.73875,5.422489259,"Urban"
"M89012",14.69499,45.60095042,"Urban"
"M89013",10.69369,45.38184211,"Urban"
"M89015",20.21541,16.73782467,"Urban"
"M89017",20.1597,9.640883583,"Urban"
"M89019",15.51835,18.78659253,"Urban"
"M89021",21.06925,20.39513441,"Urban"
"M89024",18.41783,25.82098605,"Urban"
"M89026",19.65022,30.81267682,"Urban"
"M89027",13.51866,42.12758066,"Urban"
"M89030",22.5444,5.709274621,"Urban"
"M91003",20.04196,24.90366268,"Urban"
"M91004",11.88309,47.98444633,"Urban"
"M91006",15.47197,28.57536186,"Urban"
"M91007",22.17891,22.63716185,"Urban"
"M91008",12.72069,38.21851492,"Urban"
"M91009",22.40225,22.13448852,"Urban"
"M91010",25.69304,14.61807272,"Urban"
"M91011",22.63987,27.44859692,"Urban"
"M91013",18.57972,35.23698293,"Urban"
"M91014",14.4224,39.55560809,"Urban"
"M91015",18.50027,33.59081046,"Urban"
"M91017",28.17795,14.7342225,"Urban"
"M91018",15.12141,39.62364513,"Urban"
"M91019",20.72355,23.62172185,"Urban"
"M91020",16.75868,16.40675757,"Urban"
"M91021",16.68115,35.52004926,"Urban"
"M91024",28.60717,21.22831572,"Urban"
"M91026",10.50373,40.7259984,"Urban"
"M91028",19.77726,34.53507562,"Urban"
"M91033",15.49912,35.33144905,"Urban"
"M91034",22.31742,35.85059472,"Urban"
"M91036",11.9313,50.44507478,"Urban"
"M91602",13.05156,44.04116829,"Urban"
"M91609",17.54564,28.20304432,"Urban"
"M91611",13.36047,48.65956826,"Urban"
"M91612",16.90944,43.82024556,"Urban"
"M91614",15.93693,30.87731426,"Urban"
"M91616",15.00699,39.55596494,"Urban"
"M91619",11.7541,29.82538032,"Urban"
"M91621",7.78574,39.73033672,"Urban"
"M91623",22.59825,26.62302592,"Urban"
"M91624",12.69597,38.02418008,"Urban"
"M91628",13.12962,37.69390443,"Urban"
"M91629",7.92985,43.84051132,"Urban"
"M91637",26.12732,6.296418147,"Urban"
"M91639",19.3418,25.75525836,"Urban"
"M91640",13.34187,42.61541849,"Urban"
"M91641",13.71386,40.17855726,"Urban"
"M91642",16.60105,21.78032476,"Urban"
"M91647",18.96942,41.17965926,"Urban"
"M91650",20.25783,39.7277516,"Urban"
"M91654",16.39132,22.53921172,"Urban"
"M91659",7.41325,43.19853701,"Urban"
"M91660",12.01337,39.93747877,"Urban"
"M92001",12.25156,40.39189756,"Urban"
"M92002",24.07561,27.8039808,"Urban"
"M92004",19.89247,36.52108948,"Urban"
"M92006",20.06615,21.34489514,"Urban"
"M92007",14.25583,34.48389476,"Urban"
"M92008",24.76665,17.92259455,"Urban"
"M92009",19.51096,30.1565779,"Urban"
"M92010",24.88182,14.38388653,"Urban"
"M92011",24.16141,15.53750153,"Urban"
"M92012",14.02261,34.54760185,"Urban"
"M92013",13.38416,38.75961714,"Urban"
"M92014",17.58058,31.62128745,"Urban"
"M92015",12.9393,38.59936571,"Urban"
"M92016",9.1816,38.70069336,"Urban"
"M92019",15.71807,40.11078308,"Urban"
"M92022",14.87365,30.397569,"Urban"
"M92026",17.89499,29.86602113,"Urban"
"M92028",7.64399,37.69592246,"Urban"
"M92029",21.45082,23.87127069,"Urban"
"M92040",12.3727,36.07020889,"Urban"
"M92042",15.17723,32.07483595,"Urban"
"M92043",21.38374,20.8946677,"Urban"
"M92044",24.19965,22.76483679,"Urban"
"M92607",11.40168,33.92417674,"Urban"
"M92609",15.8486,29.20865231,"Urban"
"M92612",15.78113,38.18712799,"Urban"
"M92627",17.64859,40.02834507,"Urban"
"M92629",10.50661,30.57219133,"Urban"
"M92640",12.19891,31.43557143,"Urban"
"M92649",17.96165,41.0543729,"Urban"
"M92654",13.2747,41.82417301,"Urban"
"N81005",22.53105,12.7977799,"Urban"
"N81008",26.08538,10.94928669,"Urban"
"N81009",21.7245,10.75661612,"Urban"
"N81010",20.4937,14.15011628,"Urban"
"N81013",21.07642,17.51187248,"Urban"
"N81016",11.53822,27.65472561,"Urban"
"N81020",29.84009,9.988837739,"Urban"
"N81024",18.21946,27.50227453,"Urban"
"N81027",24.80361,14.72284415,"Urban"
"N81033",26.11092,4.600723435,"Urban"
"N81034",19.05602,14.410871,"Urban"
"N81039",22.07435,14.27118768,"Urban"
"N81040",14.35449,27.65121859,"Urban"
"N81041",19.35027,23.85590291,"Urban"
"N81044",18.55253,20.22076471,"Urban"
"N81046",19.09763,14.2497864,"Urban"
"N81047",24.18888,13.84845932,"Urban"
"N81049",24.56276,13.39319814,"Urban"
"N81050",20.57836,21.12041154,"Urban"
"N81052",22.57537,16.07639501,"Urban"
"N81053",16.32893,25.92262812,"Urban"
"N81055",24.05133,15.67732836,"Urban"
"N81057",21.55466,29.94145151,"Urban"
"N81060",29.40914,13.16684443,"Urban"
"N81061",20.60452,19.23384248,"Urban"
"N81063",14.38185,33.9281078,"Urban"
"N81067",20.585,13.61848896,"Urban"
"N81070",20.98338,16.7788588,"Urban"
"N81071",28.49785,10.83400148,"Urban"
"N81074",14.99355,30.94952414,"Urban"
"N81079",16.04485,20.45272689,"Urban"
"N81080",18.34341,21.99992038,"Urban"
"N81082",22.75609,20.39787522,"Urban"
"N81086",13.62135,7.829880924,"Urban"
"N81087",23.22254,12.64025506,"Urban"
"N81089",21.37006,24.18215918,"Urban"
"N81090",23.39193,14.00806612,"Urban"
"N81092",19.36357,20.06825164,"Urban"
"N81093",20.55953,23.6300085,"Urban"
"N81097",19.48839,29.05487687,"Urban"
"N81100",21.68327,12.13356348,"Urban"
"N81101",20.15703,14.01128582,"Urban"
"N81111",23.00661,11.51814776,"Urban"
"N81113",17.05964,21.01270105,"Urban"
"N81115",15.75806,27.12436094,"Urban"
"N81121",17.52174,19.82444346,"Urban"
"N81123",13.44934,28.82137639,"Urban"
"N81125",29.68709,13.96426984,"Urban"
"N81127",19.87274,26.69494482,"Urban"
"N81607",11.10475,38.9182274,"Urban"
"N82001",18.17445,52.37298663,"Urban"
"N82002",15.67118,53.41902739,"Urban"
"N82003",18.22066,50.17548082,"Urban"
"N82009",21.20611,21.14330543,"Urban"
"N82011",16.72134,62.75967079,"Urban"
"N82014",20.57543,27.40059058,"Urban"
"N82018",13.80044,54.37046084,"Urban"
"N82019",16.31352,54.89415222,"Urban"
"N82022",12.96656,55.33712007,"Urban"
"N82024",19.04026,29.08188112,"Urban"
"N82026",20.75089,19.26648858,"Urban"
"N82033",15.60007,55.17386664,"Urban"
"N82034",19.92681,38.91565007,"Urban"
"N82035",20.91301,26.94760565,"Urban"
"N82037",19.52066,34.80999056,"Urban"
"N82039",18.81008,17.54829272,"Urban"
"N82041",19.38415,25.5384045,"Urban"
"N82046",12.33036,40.22624942,"Urban"
"N82048",20.32497,59.24808292,"Urban"
"N82049",14.95327,62.09347696,"Urban"
"N82050",20.92831,38.47539482,"Urban"
"N82052",13.99059,56.87940464,"Urban"
"N82053",18.01257,29.63305874,"Urban"
"N82054",10.09663,46.73413155,"Urban"
"N82058",15.68064,47.15777344,"Urban"
"N82059",13.13296,29.55298827,"Urban"
"N82062",20.88732,23.06401212,"Urban"
"N82065",12.14953,53.33626444,"Urban"
"N82066",25.83675,20.67962795,"Urban"
"N82067",11.72183,61.87836274,"Urban"
"N82070",16.51291,44.0072284,"Urban"
"N82073",19.94858,21.20452249,"Urban"
"N82074",16.51704,45.81569181,"Urban"
"N82077",16.69766,57.96404891,"Urban"
"N82078",18.81281,61.46635388,"Urban"
"N82079",11.35474,24.87365207,"Urban"
"N82081",13.58314,58.09345991,"Urban"
"N82082",9.41641,39.23162981,"Urban"
"N82083",14.17058,41.96405706,"Urban"
"N82084",24.00432,27.39764957,"Urban"
"N82086",17.22783,54.22155705,"Urban"
"N82087",19.9569,53.32558174,"Urban"
"N82089",7.19958,55.114233,"Urban"
"N82090",16.38097,48.51247514,"Urban"
"N82091",11.41233,55.0188729,"Urban"
"N82092",22.32987,23.88310938,"Urban"
"N82093",16.2257,42.11303077,"Urban"
"N82094",19.91617,42.46864189,"Urban"
"N82097",13.26778,56.17562183,"Urban"
"N82099",11.59975,68.72101509,"Urban"
"N82101",21.8494,65.10443302,"Urban"
"N82103",10.55893,60.22303939,"Urban"
"N82104",22.04724,37.95795146,"Urban"
"N82106",26.08935,21.79064939,"Urban"
"N82107",26.39752,18.24392061,"Urban"
"N82108",17.97382,16.93737477,"Urban"
"N82109",15.73764,51.46606091,"Urban"
"N82110",14.47255,52.10604597,"Urban"
"N82113",6.57139,59.81503097,"Urban"
"N82115",15.85842,60.82609753,"Urban"
"N82116",16.15727,29.68730919,"Urban"
"N82117",1.935,30.51688704,"Urban"
"N82633",22.80587,43.55073896,"Urban"
"N82641",12.32786,39.12309444,"Urban"
"N82646",8.03543,53.64429297,"Urban"
"N82648",14.09756,37.30976099,"Urban"
"N82650",10.6563,56.28239607,"Urban"
"N82651",19.01826,64.95702979,"Urban"
"N82655",25.49335,53.9939223,"Urban"
"N82662",10.2681,53.55076549,"Urban"
"N82664",15.39811,21.81042294,"Urban"
"N82668",12.03156,58.5084167,"Urban"
"N82669",16.42879,65.24860477,"Urban"
"N82671",13.13929,60.50220241,"Urban"
"N82676",15.1472,22.4083829,"Urban"
"N82678",13.33545,51.48658595,"Urban"
"N83001",15.96731,36.6659522,"Urban"
"N83003",22.58239,36.29759661,"Urban"
"N83005",19.83933,31.00884838,"Urban"
"N83006",20.09225,36.68982849,"Urban"
"N83007",19.2229,37.7305128,"Urban"
"N83008",16.47875,45.32687176,"Urban"
"N83012",22.69991,32.38957999,"Urban"
"N83013",21.83597,33.6907112,"Urban"
"N83015",13.54337,51.28882798,"Urban"
"N83017",22.91871,37.52473566,"Urban"
"N83018",15.50519,57.81512768,"Urban"
"N83020",22.63055,26.44189406,"Urban"
"N83021",19.33467,39.19177114,"Urban"
"N83023",21.27191,45.66113006,"Urban"
"N83024",21.49675,32.73418563,"Urban"
"N83025",12.93761,59.18200226,"Urban"
"N83026",25.91869,37.61051572,"Urban"
"N83027",23.82953,31.171858,"Urban"
"N83045",13.42211,32.38673529,"Urban"
"N83054",18.36833,30.04443322,"Urban"
"N83609",16.70034,38.08443249,"Urban"
"N83619",20.26926,25.71625703,"Urban"
"N83620",13.63237,38.80908567,"Urban"
"N83621",17.01975,52.45162352,"Urban"
"N83622",10.33423,56.14193373,"Urban"
"N83624",19.27309,28.59144849,"Urban"
"N83628",12.94289,33.96336037,"Urban"
"N83635",22.76734,21.13237477,"Urban"
"N83637",21.2582,36.59512351,"Urban"
"N84001",23.87704,21.46562141,"Urban"
"N84002",15.80853,49.12781182,"Urban"
"N84003",28.0238,12.86475154,"Urban"
