"","Practice.Code","Achievement_AF","Achievement_BP","Achievement_CHD","Achievement_CHOL","Achievement_HF","Achievement_HYP","Achievement_LVSD","Achievement_PAD","Achievement_STIA","Prevalence_AF","Prevalence_BP","Prevalence_CHD","Prevalence_CHOL","Prevalence_HF","Prevalence_HYP","Prevalence_LVSD","Prevalence_PAD","Prevalence_STIA","List.Size_AF","List.Size_BP","List.Size_CHD","List.Size_CHOL","List.Size_HF","List.Size_HYP","List.Size_LVSD","List.Size_PAD","List.Size_STIA"
"11","A84038",100,100,100,100,100,100,NA,100,100,2.95111804472179,NA,4.04316172646906,NA,2.36609464378575,19.253770150806,1.73320583313411,0.845033801352054,2.69110764430577,7692,4122,7692,8366,7692,7692,NA,7692,7692
"12","A84039",100,92.3333333333333,100,82.7333333333333,100,100,NA,100,100,3.17660009435446,NA,3.66409812863658,NA,0.97499606856424,13.9644598207265,0.915129151291513,0.581852492530272,2.73627928919641,6359,3770,6359,6775,6359,6359,NA,6359,6359
"13","A84031",100,91.6,100,100,100,100,NA,100,100,3.5616971584274,NA,4.18450759050214,NA,1.67380303620086,16.4363565589724,1.381560011513,0.807707279096925,2.96808096535617,10276,6031,10276,10423,10276,10276,NA,10276,10276
"14","A84020",100,96.2,100,100,100,100,NA,100,100,2.91237760482049,NA,5.53602811950791,NA,3.02535777052473,20.2611097162942,1.25856697819315,0.991714787848355,3.20110469495355,7966,4376,7966,8025,7966,7966,NA,7966,7966
"15","A84034",100,100,100,100,100,100,NA,100,100,3.64546104360257,NA,5.37884203002144,NA,2.68048606147248,22.6233023588277,2.05627705627706,0.982844889206576,3.44889206576126,5596,3277,5596,5544,5596,5596,NA,5596,5596
"16","A84045",100,100,99.5357142857143,100,100,97.52,NA,100,100,3.30547818012999,NA,4.01114206128134,NA,2.19127205199629,21.1699164345404,1.52628603730921,1.03992571959146,3.56545961002786,5385,3328,5385,5307,5385,5385,NA,5385,5385
"17","A84040",100,98.5333333333333,100,100,100,100,NA,100,100,3.7344398340249,NA,4.26002766251729,NA,2.73858921161826,19.0594744121715,2.04199022145528,0.636237897648686,3.29183955739972,3615,2191,3615,3477,3615,3615,NA,3615,3615
"18","A84014",99.6551724137931,100,100,100,97.4137931034483,94.72,NA,100,100,2.80043083551316,NA,4.79304508385906,NA,2.26188644406832,17.2488075088475,1.50308131669923,1.05400830897061,2.82351130943222,12998,6377,12998,13306,12998,12998,NA,12998,12998
"19","A84037",100,100,100,100,98.2068965517241,100,NA,100,100,2.83380563427238,NA,4.58409734955826,NA,1.28354725787631,17.7196199366561,0.900600400266845,0.716786131021837,3.05050841806968,5999,3219,5999,5996,5999,5999,NA,5999,5999
"20","A84029",100,100,100,100,100,100,NA,100,100,2.90723479804705,NA,4.41633377718597,NA,1.15401686640035,20.7944962272526,0.842945874001775,0.843320017754106,2.33022636484687,4506,2677,4506,4508,4506,4506,NA,4506,4506
"21","A84007",99.6896551724138,95.2,100,100,100,98.76,NA,100,100,3.60218538753588,NA,3.99111028798963,NA,1.19455505139365,17.8164644874525,0.8736435534302,0.7130289841652,2.82433558662839,10799,6053,10799,10874,10799,10799,NA,10799,10799
"22","A84016",100,97,100,100,100,100,NA,100,100,2.52671094426798,NA,3.39301183944557,NA,1.24169794975455,17.3404562518048,0.936059907834101,0.895177591683511,2.02136875541438,6926,3462,6926,6944,6926,6926,NA,6926,6926
"23","A84009",100,87.4,93.9285714285714,100,96.4137931034483,90.68,NA,100,93.2727272727273,2.411839260419,NA,4.04085588608067,NA,1.78558115261314,17.2332811451577,1.55870891846188,0.861104898233057,2.60940878252442,26826,12205,26826,27202,26826,26826,NA,26826,26826
"24","A84035",100,94.3333333333333,100,100,100,100,NA,100,99.3636363636364,3.0751134263149,NA,4.35220971265334,NA,0.537724752142497,17.1399764745421,0.201106083459025,0.739371534195934,3.15913291883717,5951,3393,5951,5967,5951,5951,NA,5951,5951
"25","A84042",100,99.3333333333333,99.6071428571429,100,100,100,NA,100,100,3.0214424951267,NA,4.19103313840156,NA,0.87719298245614,16.9103313840156,0.730638090599123,0.730994152046784,2.58284600389864,2052,1303,2052,2053,2052,2052,NA,2052,2052
"26","A84028",100,100,100,100,100,100,NA,100,100,2.79179810725552,NA,5.28391167192429,NA,2.2397476340694,18.5699263932702,1.45603399139852,0.92534174553102,3.07570977917981,19020,9510,19020,19299,19020,19020,NA,19020,19020
"27","A84614",67.7241379310345,98,96.6428571428571,87.3666666666667,91.8965517241379,100,NA,100,90.6363636363636,2.72007912957468,NA,4.89614243323442,NA,0.544015825914936,13.946587537092,0.337024554646124,0.890207715133531,3.01681503461919,2022,1061,2022,2077,2022,2022,NA,2022,2022
"28","A84013",100,99.0666666666667,100,100,100,100,NA,100,100,2.95886075949367,NA,5.14240506329114,NA,1.23417721518987,18.6550632911392,0.682106598984772,1.26582278481013,2.8006329113924,6320,3143,6320,6304,6320,6320,NA,6320,6320
"29","A84002",100,100,100,91.8333333333333,92.3793103448276,95.96,NA,100,100,4.52451464297466,NA,4.42579795985522,NA,2.41855873642646,24.4817374136229,1.9000819000819,0.92135570911484,3.06021717670286,6078,4179,6078,6105,6078,6078,NA,6078,6078
"30","A84033",100,95.3333333333333,100,100,100,100,NA,100,100,3.34720776968436,NA,3.85015608740895,NA,1.38744363510232,16.3024627124523,1.07099671791328,0.624349635796046,3.29517863336802,5766,3407,5766,5789,5766,5766,NA,5766,5766
"31","A84044",100,85.1333333333333,92.0357142857143,57.2333333333333,94.3448275862069,93.52,NA,100,96.7272727272727,3.07351515990586,NA,4.52720476256403,NA,0.872213761594905,18.0534403987263,0.391389432485323,0.733767132770317,3.01813650837602,7223,4006,7223,7154,7223,7223,NA,7223,7223
"32","A84036",100,100,100,96.5333333333333,100,100,NA,100,100,2.71219813524313,NA,4.61942358550663,NA,1.82807945485783,17.6785128274424,1.19035926849869,0.918865702758528,2.52688068258595,51803,25119,51803,50909,51803,51803,NA,51803,51803
"33","A84030",100,100,100,100,100,100,NA,100,100,3.03696303696304,NA,4.7952047952048,NA,1.87812187812188,18.991008991009,1.31282820705176,0.799200799200799,2.86713286713287,10010,5564,10010,10664,10010,10010,NA,10010,10010
"34","A84026",100,96.8,100,100,100,89.52,NA,100,100,3.22180916976456,NA,5.63253351357441,NA,2.12909766813112,19.5223611580489,1.39372822299652,1.22789230595922,3.23307423679171,8877,4967,8877,8897,8877,8877,NA,8877,8877
"35","A84011",100,100,100,100,100,100,NA,100,100,3.1311394891945,NA,3.7328094302554,NA,2.33300589390963,18.737721021611,1.80823221508446,0.577111984282908,2.68909626719057,8144,4563,8144,8406,8144,8144,NA,8144,8144
"36","A84604",100,100,100,100,97.7931034482758,100,NA,100,100,3.78978224455611,NA,4.96231155778895,NA,1.48659966499163,23.9740368509213,1.07861439535366,0.963149078726968,3.30820770519263,4776,3148,4776,4821,4776,4776,NA,4776,4776
"37","A88010",100,100,100,100,100,100,NA,100,100,3.23939099449304,NA,4.85908649173955,NA,2.00842241658568,20.3757693553612,1.51985111662531,1.26336248785228,2.10560414642047,3087,1652,3087,3224,3087,3087,NA,3087,3087
"38","A88013",100,100,100,100,100,100,NA,100,100,2.20211319175646,NA,3.34763050528298,NA,1.77842870593158,13.8089758342923,1.3934554563958,0.84213829898525,1.82550475991213,19118,8390,19118,19161,19118,19118,NA,19118,19118
"39","A88016",100,91.4666666666667,100,100,100,100,NA,100,100,3.08470900108447,NA,4.07277985299434,NA,1.81949632485842,18.3516086275455,1.75203796082248,0.771177250271117,2.26533317267141,8299,4157,8299,8219,8299,8299,NA,8299,8299
"40","A88009",100,100,100,100,100,100,NA,100,100,3.13915857605178,NA,3.49514563106796,NA,1.94174757281553,16.2135922330097,1.54521795705921,0.87378640776699,1.957928802589,6180,3234,6180,6148,6180,6180,NA,6180,6180
"41","A88613",100,100,100,100,100,100,NA,100,100,2.8627355028138,NA,4.23293369219476,NA,0.929777342794226,15.9530217763641,1.49537146926181,1.39466601419134,2.52018595546856,4087,1944,4087,4213,4087,4087,NA,4087,4087
"42","A88012",91.4827586206897,99.6,100,100,100,100,NA,100,100,2.4784138151583,NA,4.189318835945,NA,1.02334505916214,14.214902462424,1.54120700843608,0.879437160217461,2.17460825071954,6254,2856,6254,6164,6254,6254,NA,6254,6254
"43","A88002",100,100,100,100,100,100,NA,100,100,2.48111563044741,NA,4.18942475305055,NA,1.05171411969785,15.5781522370715,0.790351852936011,0.941313190005811,2.0801859384079,17210,7818,17210,17081,17210,17210,NA,17210,17210
"44","A88601",100,100,100,100,100,100,NA,100,100,2.81968835023497,NA,3.71011625030918,NA,1.60771704180064,18.0311649765026,1.30246020260492,0.816225575068019,1.7808558001484,4043,2070,4043,4146,4043,4043,NA,4043,4043
"45","A88003",100,100,100,100,100,100,NA,100,100,2.87068004459309,NA,4.34085841694537,NA,2.08333333333333,19.1123188405797,1.69029443838604,0.982441471571906,2.48049052396878,14352,7081,14352,14672,14352,14352,NA,14352,14352
"46","A88004",100,88.2,100,100,100,100,NA,100,100,2.32003469210755,NA,4.20641803989592,NA,1.17085862966175,16.6196877710321,1.74234999455516,1.0949696444059,2.37424111014744,9224,4288,9224,9183,9224,9224,NA,9224,9224
"47","A88608",100,100,100,100,100,95.52,NA,100,100,2.32318017552917,NA,4.28497676819824,NA,2.37480640165204,16.0385475821717,2.1864406779661,1.01531578041645,2.58131130614352,5811,2812,5811,5900,5811,5811,NA,5811,5811
"48","A88015",100,100,100,100,100,100,NA,100,100,2.67558528428094,NA,3.95763656633222,NA,2.18784838350056,15.7051282051282,1.64271047227926,0.891861761426979,1.75585284280936,7176,3286,7176,7305,7176,7176,NA,7176,7176
"49","A88006",100,100,96.8928571428572,100,100,75.52,NA,100,88.0909090909091,2.33138012716619,NA,4.66276025433238,NA,1.84515646428126,14.8360553546939,1.24570992754544,1.35893280139634,2.68046378257075,8021,3811,8021,7867,8021,8021,NA,8021,8021
"50","A88025",100,100,100,100,100,100,NA,100,100,3.03944815693037,NA,5.0873032981246,NA,1.31493856434576,19.4654020262988,1.49779735682819,0.797585686570381,2.69454623841345,4639,2445,4639,4540,4639,4639,NA,4639,4639
"51","A88022",100,100,100,100,100,88.2,NA,100,100,2.1294096143301,NA,3.5733869493694,NA,1.46225552915372,13.2059952476695,1.34707530964651,0.877353317492232,2.01060135258636,10942,4525,10942,11061,10942,10942,NA,10942,10942
"52","A88008",100,100,100,100,100,100,NA,100,100,2.77175596159802,NA,4.61443171260452,NA,1.99752245277176,17.0486218643543,1.2927054478301,0.805202849179313,2.24527717559616,6458,2974,6458,6498,6458,6458,NA,6458,6458
"53","A88001",100,100,100,100,100,100,NA,100,100,2.57617728531856,NA,4.01662049861496,NA,1.10803324099723,16.2049861495845,1.00927441352973,0.581717451523546,2.65927977839335,3610,1695,3610,3666,3610,3610,NA,3610,3610
"54","A88007",100,99.9333333333333,100,100,100,100,NA,100,100,2.63758559472483,NA,4.14658889170682,NA,2.11767689576465,17.6642150646716,1.712158808933,1.052498097895,2.38397159523206,7886,4087,7886,8060,7886,7886,NA,7886,7886
"55","A88005",100,100,100,100,90.3793103448276,100,NA,100,100,2.03359858532272,NA,4.48717948717949,NA,0.795755968169761,16.1140583554377,0.511565836298932,0.773651635720601,2.14412024756852,4524,2034,4524,4496,4524,4524,NA,4524,4524
"56","A88014",100,100,100,100,100,100,NA,100,100,1.49617258176757,NA,3.5490605427975,NA,1.1482254697286,12.6652748782185,0.630693763139453,0.521920668058455,1.63535142658316,2874,1077,2874,2854,2874,2874,NA,2874,2874
"57","A88023",98.1379310344827,94.8666666666667,92.0357142857143,100,90.8275862068966,70.48,NA,100,87.5454545454545,3.30978058757902,NA,4.27668278170324,NA,1.46894756415024,16.586091483823,1.13403978434653,0.613611007809595,2.17552993677947,5378,2938,5378,5379,5378,5378,NA,5378,5378
"58","A89018",100,100,100,100,100,92.28,NA,100,100,3.06200076074553,NA,4.88779003423355,NA,2.05401293267402,17.5922403955877,1.21951219512195,0.98896918980601,2.33929250665652,5258,2459,5258,5330,5258,5258,NA,5258,5258
"59","A89019",100,100,100,100,100,100,NA,100,100,2.68132457433972,NA,5.382759082987,NA,1.9841801850114,17.6230057648478,1.54673393520977,1.12615632122268,2.98967690038879,14918,6706,14918,15064,14918,14918,NA,14918,14918
"60","A89036",100,99.2666666666667,98.8928571428572,80.1,100,98.68,NA,100,97.2727272727273,2.39520958083832,NA,4.19161676646707,NA,1.19760479041916,18.2865039152464,0.377893245158243,0.460617227084293,1.8885306310456,2171,1034,2171,2117,2171,2171,NA,2171,2171
"61","A89623",100,100,100,100,100,100,NA,100,100,2.5017135023989,NA,3.01576422206991,NA,0.376970527758739,11.0692254969157,0.234348844994978,0.171350239890336,1.67923235092529,2918,1150,2918,2987,2918,2918,NA,2918,2918
"62","A89022",100,95.6666666666667,98.2142857142857,100,69.3448275862069,71.28,NA,100,100,3.18840579710145,NA,4.61835748792271,NA,1.02415458937198,21.3913043478261,0.616451550760932,0.908212560386473,2.68599033816425,5175,2632,5175,5191,5175,5175,NA,5175,5175
"63","A89001",100,100,100,98.9333333333333,94.9655172413793,95.88,NA,100,96,2.67451389406243,NA,4.44758995753557,NA,1.21433360649631,18.2895030917083,0.735731272294887,1.04298591969008,2.46591671012441,13423,6043,13423,13456,13423,13423,NA,13423,13423
"64","A89020",100,81.2,100,100,100,100,NA,100,100,1.90864960282436,NA,4.20344218887908,NA,1.22462488967343,17.067519858782,0.520303133129737,0.783318623124448,1.91968225948808,9064,3855,9064,8841,9064,9064,NA,9064,9064
"65","A89015",100,100,100,88.0666666666667,100,100,NA,100,100,3.55119825708061,NA,4.760348583878,NA,1.13289760348584,20.0871459694989,0.703006705602423,0.708061002178649,2.81045751633987,9180,5320,9180,9246,9180,9180,NA,9180,9180
"66","A89012",100,100,96.7857142857143,100,100,88.64,NA,100,93.4545454545455,2.07202316322837,NA,3.86355410785378,NA,0.90481360839667,17.0195439739414,0.417443822719602,0.922909880564604,2.08107129931234,11052,5047,11052,11259,11052,11052,NA,11052,11052
"67","A89028",100,100,100,100,100,100,NA,100,100,3.0189724414901,NA,4.6530951391774,NA,1.21866777454646,18.5569865669575,0.980392156862745,0.720121866777455,2.4234870516549,7221,3725,7221,7344,7221,7221,NA,7221,7221
"68","A89041",100,100,100,74.4,95.3448275862069,100,NA,100,100,1.92598187311178,NA,4.24219536757301,NA,1.17069486404834,16.3519637462236,0.533397987634865,0.881168177240685,2.00151057401813,7944,3379,7944,8249,7944,7944,NA,7944,7944
"69","A89009",92.5172413793103,98.7333333333333,100,100,100,100,NA,100,100,2.54707739196691,NA,3.78796124959182,NA,0.92522042015892,15.8593664961358,0.583678234108034,0.76194622836617,2.05725481658866,9187,4310,9187,9423,9187,9187,NA,9187,9187
"70","A89004",100,100,100,100,100,100,NA,100,100,2.89730841762386,NA,5.50317160980627,NA,1.38007886164924,20.6154637407852,1.07627118644068,1.02863020744042,2.63157894736842,11666,5626,11666,11800,11666,11666,NA,11666,11666
"71","A89023",100,100,100,100,100,100,NA,100,100,3.04900629551907,NA,4.82656462165165,NA,1.06159733366251,22.0713492161462,0.58679706601467,0.901123318108875,2.40711023330453,8101,3898,8101,8180,8101,8101,NA,8101,8101
"72","A89031",100,98.4,100,100,100,100,NA,100,100,1.57466689738709,NA,3.32237411316837,NA,1.15937013324105,16.8368229797543,0.809180520818008,0.48451289150372,1.45353867451116,5779,2246,5779,6797,5779,5779,NA,5779,5779
"73","A89617",93.2413793103448,99.1333333333333,82.6785714285714,61.9333333333333,49.2758620689655,85.68,NA,100,79.5454545454545,3.07211663629263,NA,4.53007029419422,NA,1.17156990367092,19.2397813069513,0.458468176914779,0.859151262692007,1.64019786513929,3841,1947,3841,3708,3841,3841,NA,3841,3841
"74","A89011",100,100,100,100,100,100,NA,100,100,2.65601381990931,NA,3.8868494925502,NA,1.53314618872814,16.7566400345498,0.909090909090909,0.993305981429497,1.92183113798316,4631,2195,4631,4730,4631,4631,NA,4631,4631
"75","A89021",100,100,100,100,100,79.92,NA,100,96.6363636363636,2.31503579952267,NA,4.85680190930788,NA,1.27684964200477,19.5226730310262,0.611620795107034,0.930787589498807,2.62529832935561,8380,4030,8380,8502,8380,8380,NA,8380,8380
"76","A89017",100,100,100,86.5,100,100,NA,100,100,2.38595018191995,NA,4.12818359921634,NA,0.790652113070249,16.3727959697733,0.38066752770036,0.804645955779457,2.26000559753708,14292,6404,14292,14711,14292,14292,NA,14292,14292
"77","A89040",100,84.9333333333333,100,99.9333333333333,78.2413793103448,84.76,NA,100,100,3.34855403348554,NA,4.87062404870624,NA,1.76125244618395,20.221787345075,1.03649319801339,1.04370515329419,2.65275059795608,4599,2277,4599,4631,4599,4599,NA,4599,4599
"78","A89032",100,88.8666666666667,97.8571428571428,100,100,96.36,NA,100,90,2.87716318080476,NA,5.40397069752628,NA,1.29525427327742,19.5349824822168,0.744899060779445,0.637010298333156,2.6435927380826,9419,4692,9419,9263,9419,9419,NA,9419,9419
"79","A89026",99.7241379310345,100,100,100,100,100,NA,100,100,2.90445168295331,NA,3.86807817589577,NA,1.15363735070575,17.4674267100977,0.670773442847365,0.760043431053203,2.26655808903366,7368,3683,7368,7305,7368,7368,NA,7368,7368
"80","A89007",90.4137931034483,90.0666666666667,93.1428571428571,93.9666666666666,98.9655172413793,77.96,NA,100,78.3636363636364,2.65188042430087,NA,4.75409836065574,NA,0.867888138862102,20.443587270974,0.349684312773191,1.07039537126326,2.10221793635487,10370,4636,10370,10295,10370,10370,NA,10370,10370
"81","A89034",100,100,100,100,100,100,NA,100,100,1.70036764705882,NA,2.41268382352941,NA,0.482536764705882,10.3400735294118,0.273473108477666,0.551470588235294,1.35569852941176,4352,1348,4352,4388,4352,4352,NA,4352,4352
"82","A89008",95.551724137931,100,95.8928571428572,77.6333333333333,46.7241379310345,95.32,NA,100,89.7272727272727,2.18216318785579,NA,4.02277039848197,NA,1.00569259962049,20.4554079696395,0.386171386539169,1.0246679316888,1.99240986717268,5270,2331,5270,5438,5270,5270,NA,5270,5270
"83","A89616",100,100,100,100,100,95.96,NA,100,100,2.33606557377049,NA,3.72950819672131,NA,0.450819672131148,18.3196721311475,0.226159065209197,0.532786885245902,1.55737704918033,2440,1279,2440,2653,2440,2440,NA,2440,2440
"84","A89002",100,83.1333333333333,100,70.3,99.3448275862069,100,NA,100,100,1.90124858115778,NA,3.13564131668558,NA,0.58172531214529,14.2451759364359,0.366920688681908,0.794551645856981,1.88706015891033,7048,2633,7048,7086,7048,7048,NA,7048,7048
"85","A89035",100,100,100,100,100,100,NA,100,100,2.62235906147149,NA,4.17241745408217,NA,0.987365962416392,17.6770357787451,0.455987311657415,0.73256184308313,2.17645185263829,9419,4452,9419,10088,9419,9419,NA,9419,9419
"86","A89027",100,100,100,100,100,100,NA,100,100,2.73376825100963,NA,4.5511028269649,NA,1.16495806150979,16.9617893755825,0.731631382316314,1.02516309412861,2.34544889717304,6438,2880,6438,6424,6438,6438,NA,6438,6438
"87","A89016",100,93.2666666666667,100,93.5666666666667,100,100,NA,100,100,2.81766753698869,NA,4.19930374238468,NA,1.47954743255004,19.8977371627502,0.872093023255814,1.02262837249782,2.2302001740644,9192,4216,9192,9288,9192,9192,NA,9192,9192
"88","A89025",100,91.1333333333333,96.7857142857143,100,100,100,NA,100,97.5454545454545,1.83932145239684,NA,3.93595730486991,NA,1.12455922996283,14.4381968931669,0.788474642266135,0.63852091870771,1.70589917087582,10493,4323,10493,10273,10493,10493,NA,10493,10493
"89","A89614",100,98.1333333333333,100,100,100,96.88,NA,100,100,3.04546443332608,NA,4.56819664998912,NA,1.50097889928214,20.2088318468566,0.899320026321562,0.73961279095062,2.30585164237546,4597,2042,4597,4559,4597,4597,NA,4597,4597
"90","A89024",100,100,100,100,100,100,NA,100,100,2.64084507042254,NA,4.56279342723005,NA,1.12969483568075,19.2488262910798,0.575106120772285,0.894953051643193,2.30340375586854,6816,3418,6816,7303,6816,6816,NA,6816,6816
"91","A89013",100,89.3333333333333,94.9285714285714,89.3,100,93.96,NA,100,86.4545454545455,3.33395766997565,NA,5.35680839108447,NA,1.19872635324967,20.6031091964787,0.80659616418713,1.16126615471062,2.41618280576887,5339,2475,5339,5579,5339,5339,NA,5339,5339
"92","A89010",100,100,100,99.7333333333333,100,100,NA,100,100,3.06023316062176,NA,4.32318652849741,NA,1.13341968911917,18.0456606217617,0.786635309382856,0.623380829015544,2.3639896373057,12352,6313,12352,12331,12352,12352,NA,12352,12352
"93","A89005",100,100,100,100,100,100,NA,100,100,2.8040786598689,NA,5.20757465404224,NA,2.51274581209031,20.7574654042243,1.59433126660762,0.928623452294246,2.96795338674436,5492,2825,5492,5645,5492,5492,NA,5492,5492
"94","A89006",100,100,100,69.7,89.3793103448276,94.48,NA,100,98,1.97996183206107,NA,3.43511450381679,NA,1.0138358778626,15.243320610687,0.533656761673742,0.811068702290076,1.61020992366412,8384,3060,8384,8245,8384,8384,NA,8384,8384
"95","A89030",100,100,100,100,100,100,NA,100,100,2.64890522125249,NA,4.83846271627622,NA,0.979941815954678,19.6447710917164,0.590819572792001,1.30148522431481,2.58765885775532,6531,3109,6531,6601,6531,6531,NA,6531,6531
"96","Y02657",100,91.9333333333333,98.1071428571428,32.4666666666667,100,85.92,NA,100,86.3636363636364,1.87318061004936,NA,2.54398177445893,NA,0.696114415896722,13.9476015694216,0.341922090609354,0.835337299076066,1.68333122389571,7901,2797,7901,8189,7901,7901,NA,7901,7901
"97","P81704",100,100,100,97.9333333333333,100,100,NA,100,100,1.55183116076971,NA,3.31648488073069,NA,0.780349383701339,12.3614436463599,0.447507383871834,0.629600070940853,1.73805090006207,11277,4136,11277,11173,11277,11277,NA,11277,11277
"98","P81155",100,100,100,98.6666666666667,100,100,NA,100,100,1.81225081551287,NA,3.71511417180138,NA,0.561797752808989,15.7122145704966,0.40118611547183,0.489307720188474,1.59478071765132,5518,2547,5518,5733,5518,5518,NA,5518,5518
"99","P81051",100,100,100,100,100,100,NA,100,100,2.57873286402371,NA,3.9347906632086,NA,1.47462022971471,18.7476843275287,0.86826560387161,0.88180807706558,2.20081511670989,13495,6208,13495,14051,13495,13495,NA,13495,13495
"100","P81140",88.551724137931,92.8,97.6785714285714,40.8,100,92.2,NA,100,99,2.18676498633272,NA,3.75691310151929,NA,1.11880999300744,17.9327442629204,0.309677419354839,0.616616871146145,1.87527811327951,15731,7262,15731,15500,15731,15731,NA,15731,15731
"101","P81694",100,87.4,99.2142857142857,100,100,88.68,NA,100,89.1818181818182,0.907543959160522,NA,2.2688598979013,NA,0.378143316316884,7.37379466817924,0.170616113744076,0.434864813764417,0.983172622423899,5289,1409,5289,5275,5289,5289,NA,5289,5289
"102","P81721",100,96,100,45.0333333333333,100,74.48,NA,100,96.2727272727273,1.37470542026709,NA,3.88845247446976,NA,0.746268656716418,12.2152395915161,0.36319612590799,0.510604870384918,1.37470542026709,2546,993,2546,2478,2546,2546,NA,2546,2546
"103","P81214",100,97.0666666666667,100,15.6333333333333,100,94.96,NA,100,100,1.84804928131417,NA,4.12959160392425,NA,1.02669404517454,13.0960529317819,0.0871839581517001,0.730093543235227,1.87086470454027,4383,1773,4383,4588,4383,4383,NA,4383,4383
"104","P81005",100,96.8,100,81.5,100,97.16,NA,100,98.4545454545454,2.08667736757624,NA,4.08887387006843,NA,0.979978034975078,15.8317141167526,0.32892031905271,0.971529948466672,2.13736588662668,11837,5026,11837,12161,11837,11837,NA,11837,11837
"105","P81125",100,92.2,100,100,100,100,NA,100,100,2.1868787276342,NA,3.81709741550696,NA,0.914512922465209,14.9602385685885,0.307692307692308,0.596421471172962,2.19681908548708,10060,4499,10060,10075,10060,10060,NA,10060,10060
"106","P81683",100,93.2666666666667,100,46.6666666666667,80.8620689655173,82.84,NA,100,93.3636363636364,0.345056403450564,NA,2.4684804246848,NA,0.358327803583278,8.83875248838752,0.184234767732596,0.212342402123424,1.10152621101526,7535,2153,7535,7599,7535,7535,NA,7535,7535
"107","P81771",100,93.8,84.7857142857143,57.6,100,57.88,NA,100,85.3636363636364,1.3859941642351,NA,3.39724885368904,NA,1.05252188411838,15.9649854105877,0.6006628003314,0.531471446436015,1.33388912046686,9596,3757,9596,9656,9596,9596,NA,9596,9596
"108","P81724",100,100,100,100,100,100,NA,100,100,0.593824228028504,NA,2.92953285827395,NA,0.870942201108472,11.4410134600158,0.300978179082016,0.435471100554236,1.14806017418844,2526,773,2526,2658,2526,2526,NA,2526,2526
"109","P81061",100,100,99.4642857142857,100,100,77.8,NA,100,92.6363636363637,2.78264680105171,NA,4.4259421560035,NA,1.70902716914987,18.2077125328659,0.242504409171076,0.985977212971078,2.62927256792287,4564,2278,4564,4536,4564,4564,NA,4564,4564
"110","P81709",100,100,100,100,100,100,NA,100,100,1.14009661835749,NA,2.26086956521739,NA,0.695652173913043,10.4734299516908,0.217667331761291,0.560386473429952,1.52657004830918,5175,1636,5175,5513,5175,5175,NA,5175,5175
"111","P81622",100,100,100,99.9333333333333,100,100,NA,100,99.9090909090909,0.417233560090703,NA,2.99319727891156,NA,0.616780045351474,10.3764172335601,0.210914843132085,0.326530612244898,1.06122448979592,11025,3350,11025,11379,11025,11025,NA,11025,11025
"112","P81633",100,100,100,100,97.1034482758621,100,NA,100,100,2.4488619994238,NA,3.74531835205992,NA,1.49812734082397,20.9737827715356,0.278396436525612,0.864304235090752,2.1031403053875,3471,1769,3471,3592,3471,3471,NA,3471,3471
"113","P81058",100,91.8,100,51.4333333333333,100,100,NA,100,100,1.75795142770044,NA,3.71913423432578,NA,0.762117670968397,12.1430748907631,0.25077740997091,0.741794533075907,2.07296006503404,9841,4116,9841,9969,9841,9841,NA,9841,9841
"114","P81167",100,100,100,100,100,100,NA,100,100,0.781792911744267,NA,3.45726198749131,NA,0.573314801945796,14.3502432244614,0.239030220249274,0.955524669909659,1.21612230715775,5756,1898,5756,5857,5756,5756,NA,5756,5756
"115","P81734",100,88.4666666666667,99.1785714285714,34.3333333333333,100,86.4,NA,100,94.7272727272727,1.34709677419355,NA,2.92645161290323,NA,0.758709677419355,13.8683870967742,0.330452465683782,0.810322580645161,1.84774193548387,19375,6812,19375,19670,19375,19375,NA,19375,19375
"116","P81707",100,100,100,100,100,100,NA,100,100,0.798959494611669,NA,2.9357116313638,NA,0.575994054254924,14.2140468227425,0.128605548410803,0.483091787439614,1.35637309550353,5382,1629,5382,5443,5382,5382,NA,5382,5382
"117","P81022",100,94.4,100,10.4333333333333,100,73.72,NA,100,100,2.24771497854878,NA,3.66536094012311,NA,0.97929490766648,14.3723185972766,0.370267518281959,0.76478268979668,2.47155381458683,10722,4912,10722,10803,10722,10722,NA,10722,10722
"118","P81714",100,100,100,100,100,100,NA,100,100,2.25893459204316,NA,4.7875927174646,NA,1.18004045853001,16.5374241402562,1.39098374392492,1.07889413351315,2.42751180040458,5932,2840,5932,5967,5932,5932,NA,5932,5932
"119","P81042",100,100,100,54,100,100,NA,100,100,2.11845249628625,NA,4.26273977911258,NA,1.54362849576955,15.9788154750371,0.726297192959497,1.06568494477814,2.19595685590648,15483,6268,15483,15283,15483,15483,NA,15483,15483
"120","P81081",100,100,100,85.2666666666667,100,100,NA,100,100,2.97174111212397,NA,4.81312670920693,NA,1.91431175934366,20.4740200546946,1.13033053605069,1.07566089334549,2.89881494986326,5485,2839,5485,5839,5485,5485,NA,5485,5485
"121","P81115",100,100,100,86.3666666666667,100,100,NA,100,100,1.88465174913331,NA,3.85124487866372,NA,1.63252442483454,15.2915222187205,1.29555636275578,1.23542388906398,2.06114087614245,15865,6746,15865,16518,15865,15865,NA,15865,15865
